x1	Amplitude	Phase
-29.1539153915	0.263492780639	1.19815512688
-29.1479147915	0.264838794457	1.23306382308
-29.1419141914	0.266175710573	1.26798124751
-29.1359135914	0.267503461762	1.30290703974
-29.1299129913	0.26882198142	1.33784084825
-29.1239123912	0.270131203554	1.37278233024
-29.1179117912	0.271431062778	1.40773115127
-29.1119111911	0.272721494308	1.44268698503
-29.1059105911	0.274002433956	1.47764951309
-29.099909991	0.275273818126	1.51261842459
-29.0939093909	0.276535583808	1.54759341606
-29.0879087909	0.277787668576	-1.55901846242
-29.0819081908	0.279030010584	-1.5240321931
-29.0759075908	0.280262548557	-1.48904071232
-29.0699069907	0.281485221795	-1.45404429632
-29.0639063906	0.282697970165	-1.4190432151
-29.0579057906	0.283900734097	-1.38403773253
-29.0519051905	0.285093454584	-1.34902810661
-29.0459045905	0.286276073177	-1.3140145896
-29.0399039904	0.287448531985	-1.27899742826
-29.0339033903	0.288610773669	-1.24397686393
-29.0279027903	0.28976274144	-1.20895313276
-29.0219021902	0.29090437906	-1.17392646586
-29.0159015902	0.292035630838	-1.13889708942
-29.0099009901	0.293156441626	-1.1038652249
-29.00390039	0.294266756822	-1.06883108913
-28.99789979	0.295366522362	-1.03379489449
-28.9918991899	0.296455684725	-0.998756849003
-28.9858985899	0.297534190927	-0.963717156499
-28.9798979898	0.298601988522	-0.928676016716
-28.9738973897	0.299659025597	-0.893633625431
-28.9678967897	0.300705250779	-0.858590174577
-28.9618961896	0.301740613223	-0.823545852354
-28.9558955896	0.302765062622	-0.788500843338
-28.9498949895	0.303778549196	-0.75345532859
-28.9438943894	0.3047810237	-0.71840948576
-28.9378937894	0.305772437417	-0.68336348918
-28.9318931893	0.306752742161	-0.648317509971
-28.9258925893	0.307721890274	-0.613271716128
-28.9198919892	0.308679834629	-0.578226272617
-28.9138913891	0.309626528624	-0.543181341458
-28.9078907891	0.310561926187	-0.508137081818
-28.901890189	0.311485981775	-0.473093650086
-28.895889589	0.312398650368	-0.438051199962
-28.8898889889	0.313299887478	-0.403009882528
-28.8838883888	0.314189649141	-0.367969846329
-28.8778877888	0.31506789192	-0.332931237448
-28.8718871887	0.315934572907	-0.297894199572
-28.8658865887	0.316789649719	-0.262858874068
-28.8598859886	0.317633080501	-0.227825400048
-28.8538853885	0.318464823924	-0.192793914438
-28.8478847885	0.319284839187	-0.157764552038
-28.8418841884	0.320093086015	-0.122737445588
-28.8358835884	0.320889524664	-0.0877127258289
-28.8298829883	0.321674115913	-0.0526905215608
-28.8238823882	0.322446821072	-0.0176709597008
-28.8178817882	0.32320760198	0.01734583466
-28.8118811881	0.323956421002	0.0523597382015
-28.8058805881	0.324693241033	0.0873706293218
-28.799879988	0.325418025498	0.122378388084
-28.7938793879	0.326130738351	0.157382896166
-28.7878787879	0.326831344077	0.192384036811
-28.7818781878	0.327519807692	0.227381694778
-28.7758775878	0.32819609474	0.262375756294
-28.7698769877	0.3288601713	0.297366109012
-28.7638763876	0.329512003982	0.332352641959
-28.7578757876	0.330151559928	0.367335245498
-28.7518751875	0.330778806813	0.40231381128
-28.7458745875	0.331393712846	0.437288232206
-28.7398739874	0.331996246772	0.472258402382
-28.7338733873	0.332586377867	0.507224217082
-28.7278727873	0.333164075946	0.542185572706
-28.7218721872	0.333729311358	0.577142366739
-28.7158715872	0.33428205499	0.612094497721
-28.7098709871	0.334822278263	0.647041865201
-28.703870387	0.33534995314	0.681984369706
-28.697869787	0.335865052121	0.7169219127
-28.6918691869	0.336367548244	0.751854396556
-28.6858685869	0.336857415088	0.786781724514
-28.6798679868	0.337334626772	0.821703800655
-28.6738673867	0.337799157956	0.856620529857
-28.6678667867	0.338250983843	0.891531817775
-28.6618661866	0.338690080177	0.926437570797
-28.6558655866	0.339116423246	0.961337696019
-28.6498649865	0.339529989881	0.996232101213
-28.6438643864	0.339930757459	1.0311206948
-28.6378637864	0.340318703902	1.06600338579
-28.6318631863	0.340693807676	1.10088008382
-28.6258625863	0.341056047796	1.13575069905
-28.6198619862	0.341405403824	1.17061514217
-28.6138613861	0.341741855869	1.20547332437
-28.6078607861	0.34206538459	1.24032515731
-28.601860186	0.342375971194	1.27517055309
-28.595859586	0.342673597439	1.31000942421
-28.5898589859	0.342958245635	1.34484168357
-28.5838583858	0.343229898642	1.37966724442
-28.5778577858	0.343488539873	1.41448602035
-28.5718571857	0.343734153294	1.44929792523
-28.5658565857	0.343966723425	1.48410287322
-28.5598559856	0.344186235341	1.51890077875
-28.5538553855	0.344392674669	1.55369155643
-28.5478547855	0.344586027597	-1.55311753247
-28.5418541854	0.344766280865	-1.51834126579
-28.5358535854	0.344933421773	-1.48357238196
-28.5298529853	0.345087438178	-1.44881096571
-28.5238523852	0.345228318496	-1.41405710167
-28.5178517852	0.345356051702	-1.37931087442
-28.5118511851	0.345470627331	-1.34457236846
-28.5058505851	0.34557203548	-1.30984166831
-28.499849985	0.345660266806	-1.27511885849
-28.4938493849	0.345735312529	-1.24040402352
-28.4878487849	0.345797164432	-1.20569724802
-28.4818481848	0.345845814861	-1.17099861668
-28.4758475848	0.345881256726	-1.13630821428
-28.4698469847	0.345903483503	-1.10162612576
-28.4638463846	0.345912489233	-1.06695243621
-28.4578457846	0.345908268524	-1.03228723091
-28.4518451845	0.34589081655	-0.997630595348
-28.4458445845	0.345860129053	-0.962982615248
-28.4398439844	0.345816202344	-0.928343376602
-28.4338433843	0.345759033303	-0.893712965691
-28.4278427843	0.345688619378	-0.859091469113
-28.4218421842	0.34560495859	-0.824478973808
-28.4158415842	0.34550804953	-0.789875567087
-28.4098409841	0.345397891361	-0.755281336657
-28.403840384	0.345274483817	-0.72069637065
-28.397839784	0.345137827207	-0.686120757647
-28.3918391839	0.344987922414	-0.651554586713
-28.3858385839	0.344824770894	-0.616997947415
-28.3798379838	0.34464837468	-0.582450929859
-28.3738373837	0.34445873638	-0.547913624716
-28.3678367837	0.344255859177	-0.513386123247
-28.3618361836	0.344039746836	-0.478868517338
-28.3558355836	0.343810403694	-0.444360899529
-28.3498349835	0.343567834672	-0.40986336304
-28.3438343834	0.343312045267	-0.375376001807
-28.3378337834	0.343043041559	-0.340898910507
-28.3318331833	0.342760830205	-0.306432184596
-28.3258325833	0.342465418448	-0.271975920338
-28.3198319832	0.34215681411	-0.237530214837
-28.3138313831	0.341835025598	-0.203095166069
-28.3078307831	0.341500061901	-0.16867087292
-28.301830183	0.341151932596	-0.134257435217
-28.295829583	0.340790647842	-0.099854953763
-28.2898289829	0.340416218385	-0.0654635303728
-28.2838283828	0.340028655558	-0.03108326791
-28.2778277828	0.339627971283	0.00328572967685
-28.2718271827	0.339214178069	0.0376433573167
-28.2658265827	0.338787289014	0.0719895087773
-28.2598259826	0.338347317808	0.106324076626
-28.2538253825	0.337894278731	0.140646952192
-28.2478247825	0.337428186655	0.174958025519
-28.2418241824	0.336949057044	0.209257185334
-28.2358235824	0.336456905957	0.243544318995
-28.2298229823	0.335951750048	0.277819312452
-28.2238223822	0.335433606564	0.312082050202
-28.2178217822	0.334902493352	0.346332415243
-28.2118211821	0.334358428853	0.38057028903
-28.2058205821	0.33380143211	0.414795551422
-28.199819982	0.333231522762	0.449008080637
-28.1938193819	0.332648721053	0.483207753201
-28.1878187819	0.332053047825	0.517394443899
-28.1818181818	0.331444524523	0.551568025717
-28.1758175818	0.3308231732	0.585728369794
-28.1698169817	0.330189016509	0.619875345364
-28.1638163816	0.329542077713	0.654008819699
-28.1578157816	0.328882380681	0.688128658052
-28.1518151815	0.328209949892	0.722234723597
-28.1458145815	0.327524810435	0.756326877368
-28.1398139814	0.32682698801	0.790404978195
-28.1338133813	0.326116508932	0.824468882642
-28.1278127813	0.325393400128	0.858518444937
-28.1218121812	0.324657689145	0.892553516909
-28.1158115812	0.323909404143	0.926573947911
-28.1098109811	0.323148573904	0.960579584756
-28.103810381	0.322375227833	0.994570271635
-28.097809781	0.321589395953	1.02854585005
-28.0918091809	0.320791108916	1.06250615872
-28.0858085809	0.319980397998	1.09645103352
-28.0798079808	0.319157295106	1.13038030739
-28.0738073807	0.318321832773	1.16429381023
-28.0678067807	0.31747404417	1.19819136887
-28.0618061806	0.316613963098	1.23207280689
-28.0558055806	0.315741623999	1.26593794461
-28.0498049805	0.314857061952	1.29978659894
-28.0438043804	0.313960312677	1.33361858332
-28.0378037804	0.313051412541	1.36743370759
-28.0318031803	0.312130398557	1.40123177788
-28.0258025803	0.311197308386	1.43501259654
-28.0198019802	0.310252180343	1.46877596197
-28.0138013801	0.309295053399	1.50252166856
-28.0078007801	0.308325967182	1.53624950654
-28.00180018	0.307344961984	1.56995926186
-27.99579958	0.306352078759	-1.53794193752
-27.9897989799	0.305347359132	-1.5042690074
-27.9837983798	0.304330845399	-1.47061482904
-27.9777977798	0.303302580533	-1.4369796349
-27.9717971797	0.302262608185	-1.40336366242
-27.9657965797	0.301210972692	-1.36976715412
-27.9597959796	0.300147719077	-1.3361903578
-27.9537953795	0.299072893057	-1.30263352669
-27.9477947795	0.297986541045	-1.26909691958
-27.9417941794	0.296888710158	-1.23558080104
-27.9357935794	0.295779448217	-1.20208544156
-27.9297929793	0.294658803756	-1.16861111778
-27.9237923792	0.293526826029	-1.13515811261
-27.9177917792	0.292383565011	-1.1017267155
-27.9117911791	0.291229071405	-1.06831722259
-27.9057905791	0.290063396651	-1.03492993695
-27.899789979	0.288886592931	-1.00156516877
-27.8937893789	0.287698713174	-0.968223235646
-27.8877887789	0.286499811065	-0.934904462733
-27.8817881788	0.285289941053	-0.901609183049
-27.8757875788	0.284069158355	-0.868337737705
-27.8697869787	0.282837518967	-0.835090476168
-27.8637863786	0.281595079672	-0.801867756532
-27.8577857786	0.280341898048	-0.768669945801
-27.8517851785	0.279078032477	-0.73549742018
-27.8457845785	0.277803542155	-0.702350565378
-27.8397839784	0.276518487101	-0.669229776924
-27.8337833783	0.275222928169	-0.636135460491
-27.8277827783	0.273916927056	-0.603068032237
-27.8217821782	0.272600546317	-0.570027919156
-27.8157815782	0.271273849371	-0.537015559446
-27.8097809781	0.269936900521	-0.504031402889
-27.803780378	0.268589764961	-0.471075911245
-27.797779778	0.267232508791	-0.438149558666
-27.7917791779	0.265865199032	-0.40525283212
-27.7857785779	0.264487903638	-0.37238623184
-27.7797779778	0.263100691517	-0.339550271785
-27.7737773777	0.26170363254	-0.30674548012
-27.7677767777	0.260296797563	-0.273972399722
-27.7617761776	0.258880258443	-0.241231588697
-27.7557755776	0.257454088055	-0.208523620928
-27.7497749775	0.256018360314	-0.17584908664
-27.7437743774	0.254573150194	-0.143208592988
-27.7377737774	0.253118533748	-0.110602764676
-27.7317731773	0.251654588133	-0.0780322445953
-27.7257725773	0.25018139163	-0.0454976944931
-27.7197719772	0.248699023669	-0.0129997956715
-27.7137713771	0.247207564859	0.0194607502867
-27.7077707771	0.245707097009	0.0518832207591
-27.701770177	0.244197703158	0.0842668712912
-27.695769577	0.242679467605	0.11661093477
-27.6897689769	0.241152475941	0.148914620562
-27.6837683768	0.239616815079	0.181177113608
-27.6777677768	0.23807257329	0.213397573487
-27.6717671767	0.236519840238	0.245575133425
-27.6657665767	0.234958707016	0.277708899274
-27.6597659766	0.23338926619	0.309797948431
-27.6537653765	0.231811611835	0.341841328715
-27.6477647765	0.230225839582	0.373838057193
-27.6417641764	0.228632046661	0.405787118947
-27.6357635764	0.227030331954	0.437687465787
-27.6297629763	0.225420796039	0.469538014904
-27.6237623762	0.223803541249	0.501337647459
-27.6177617762	0.222178671726	0.533085207104
-27.6117611761	0.220546293478	0.564779498436
-27.6057605761	0.218906514442	0.596419285373
-27.599759976	0.217259444554	0.628003289456
-27.5937593759	0.215605195809	0.65953018807
-27.5877587759	0.213943882342	0.690998612572
-27.5817581758	0.212275620499	0.722407146333
-27.5757575758	0.210600528922	0.753754322687
-27.5697569757	0.208918728628	0.785038622772
-27.5637563756	0.207230343107	0.81625847327
-27.5577557756	0.205535498407	0.847412244032
-27.5517551755	0.203834323242	0.878498245587
-27.5457545755	0.202126949095	0.90951472652
-27.5397539754	0.200413510327	0.940459870732
-27.5337533753	0.198694144299	0.971331794545
-27.5277527753	0.196968991492	1.00212854367
-27.5217521752	0.195238195642	1.03284809003
-27.5157515752	0.19350190388	1.06348832838
-27.5097509751	0.191760266874	1.09404707283
-27.503750375	0.190013438991	1.12452205311
-27.497749775	0.188261578459	1.15491091068
-27.4917491749	0.186504847541	1.18521119466
-27.4857485749	0.184743412724	1.2154203575
-27.4797479748	0.18297744491	1.24553575048
-27.4737473747	0.181207119629	1.27555461891
-27.4677467747	0.179432617255	1.30547409718
-27.4617461746	0.177654123245	1.33529120344
-27.4557455746	0.175871828382	1.3650028341
-27.4497449745	0.174085929042	1.39460575798
-27.4437443744	0.172296627476	1.42409661021
-27.4377437744	0.1705041321	1.45347188577
-27.4317431743	0.168708657816	1.48272793274
-27.4257425743	0.16691042635	1.51186094516
-27.4197419742	0.1651096666	1.54086695558
-27.4137413741	0.163306615024	1.56974182719
-27.4077407741	0.16150151604	-1.543111408
-27.401740174	0.159694622453	-1.51451194348
-27.395739574	0.157886195915	-1.48605712881
-27.3897389739	0.156076507409	-1.45775186484
-27.3837383738	0.154265837767	-1.4296012672
-27.3777377738	0.152454478222	-1.40161067677
-27.3717371737	0.15064273099	-1.37378567059
-27.3657365737	0.148830909901	-1.34613207324
-27.3597359736	0.147019341059	-1.31865596873
-27.3537353735	0.14520836355	-1.29136371288
-27.3477347735	0.143398330204	-1.26426194617
-27.3417341734	0.141589608387	-1.23735760714
-27.3357335734	0.139782580867	-1.21065794618
-27.3297329733	0.137977646719	-1.18417053983
-27.3237323732	0.136175222298	-1.15790330547
-27.3177317732	0.13437574227	-1.13186451646
-27.3117311731	0.132579660709	-1.10606281748
-27.3057305731	0.130787452268	-1.08050724028
-27.299729973	0.128999613417	-1.05520721946
-27.2937293729	0.127216663764	-1.03017260843
-27.2877287729	0.125439147452	-1.00541369522
-27.2817281728	0.123667634642	-0.980941218095
-27.2757275728	0.121902723086	-0.956766380692
-27.2697269727	0.120145039789	-0.932900866523
-27.2637263726	0.118395242762	-0.909356852497
-27.2577257726	0.116654022872	-0.886147021144
-27.2517251725	0.114922105794	-0.863284571152
-27.2457245725	0.11320025405	-0.840783225736
-27.2397239724	0.111489269152	-0.818657238299
-27.2337233723	0.109789993833	-0.79692139476
-27.2277227723	0.108103314372	-0.775591011809
-27.2217221722	0.106430162994	-0.754681930255
-27.2157215722	0.104771520347	-0.73421050252
-27.2097209721	0.103128418037	-0.714193573174
-27.203720372	0.101501941203	-0.694648451308
-27.197719772	0.0998932311072	-0.675592873365
-27.1917191719	0.0983034877249	-0.65704495492
-27.1857185719	0.0967339722824	-0.63902312973
-27.1797179718	0.0951860097141	-0.621546074267
-27.1737173717	0.0936609909815	-0.604632615771
-27.1677167717	0.0921603751978	-0.588301621789
-27.1617161716	0.0906856914853	-0.572571869089
-27.1557155716	0.0892385404853	-0.557461889808
-27.1497149715	0.0878205954269	-0.542989792771
-27.1437143714	0.0864336026468	-0.529173058043
-27.1377137714	0.0850793814435	-0.516028303076
-27.1317131713	0.0837598231326	-0.503571019201
-27.1257125713	0.0824768891635	-0.491815277842
-27.1197119712	0.081232608145	-0.480773406608
-27.1137113711	0.0800290716235	-0.470455636469
-27.1077107711	0.0788684284576	-0.460869722494
-27.101710171	0.0777528776341	-0.452020542176
-27.095709571	0.0766846593861	-0.443909677133
-27.0897089709	0.0756660444929	-0.436534985978
-27.0837083708	0.0746993216743	-0.429890178269
-27.0777077708	0.0737867830341	-0.423964401613
-27.0717071707	0.072930707566	-0.418741856088
-27.0657065707	0.072133342798	-0.414201451959
-27.0597059706	0.0713968847358	-0.410316527983
-27.0537053705	0.0707234563492	-0.407054648283
-27.0477047705	0.0701150849395	-0.404377495496
-27.0417041704	0.0695736788185	-0.402240876562
-27.0357035704	0.0691010038145	-0.400594854951
-27.0297029703	0.0686986601961	-0.399384019262
-27.0237023702	0.0683680606545	-0.39854789312
-27.0177017702	0.0681104100105	-0.398021485241
-27.0117011701	0.0679266873071	-0.397735971873
-27.0057005701	0.0678176309005	-0.397619496975
-26.99969997	0.0677837270863	-0.397598068954
-26.9936993699	0.0678252026805	-0.3975965272
-26.9876987699	0.0679420218354	-0.397539547443
-26.9816981698	0.068133887208	-0.397352652575
-26.9756975698	0.0684002454312	-0.396963195259
-26.9696969697	0.0687402966729	-0.396301280355
-26.9636963696	0.0691530079168	-0.395300598877
-26.9576957696	0.069637129475	-0.393899150369
-26.9516951695	0.0701912141466	-0.392039836881
-26.9456945695	0.0708136383797	-0.389670918549
-26.9396939694	0.0715026247733	-0.386746327541
-26.9336933693	0.0722562652646	-0.383225843439
-26.9276927693	0.0730725443943	-0.379075138493
-26.9216921692	0.0739493621034	-0.374265705439
-26.9156915692	0.0748845555978	-0.368774683557
-26.9096909691	0.0758759199086	-0.362584600367
-26.903690369	0.0769212268642	-0.355683046962
-26.897689769	0.0780182422849	-0.348062304581
-26.8916891689	0.0791647412877	-0.339718938899
-26.8856885689	0.0803585216638	-0.330653376787
-26.8796879688	0.0815974153507	-0.320869478351
-26.8736873687	0.0828792980679	-0.310374114827
-26.8676867687	0.0842020972213	-0.299176760817
-26.8616861686	0.0855637982084	-0.287289107268
-26.8556855686	0.0869624492695	-0.274724699776
-26.8496849685	0.0883961650389	-0.261498605157
-26.8436843684	0.089863128952	-0.247627107872
-26.8376837684	0.0913615946578	-0.233127436781
-26.8316831683	0.0928898865828	-0.21801752183
-26.8256825683	0.0944463997782	-0.202315779594
-26.8196819682	0.096029599173	-0.18604092616
-26.8136813681	0.0976380183438	-0.169211815477
-26.8076807681	0.0992702578981	-0.151847301155
-26.801680168	0.100924983557	-0.133966119581
-26.795679568	0.102600924013	-0.115586792222
-26.7896789679	0.10429686862	-0.0967275450563
-26.7836783678	0.106011664982	-0.0774062431402
-26.7776777678	0.107744216468	-0.0576403384707
-26.7716771677	0.109493479709	-0.0374468294212
-26.7656765677	0.111258462093	-0.0168422301894
-26.7596759676	0.113038219287	0.00415745115847
-26.7536753675	0.114831852812	0.0255367273176
-26.7476747675	0.116638507674	0.0472806401756
-26.7416741674	0.118457370072	0.0693747640428
-26.7356735674	0.120287665189	0.0918052045556
-26.7296729673	0.122128655064	0.114558594017
-26.7236723672	0.123979636568	0.137622083839
-26.7176717672	0.125839939455	0.160983334648
-26.7116711671	0.127708924525	0.184630504565
-26.7056705671	0.129585981867	0.208552236051
-26.699669967	0.131470529196	0.232737641707
-26.6936693669	0.133362010286	0.257176289294
-26.6876687669	0.135259893479	0.281858186258
-26.6816681668	0.137163670284	0.30677376395
-26.6756675668	0.139072854055	0.331913861728
-26.6696669667	0.140986978743	0.35726971107
-26.6636663666	0.142905597726	0.382832919842
-26.6576657666	0.144828282699	0.408595456781
-26.6516651665	0.146754622644	0.434549636296
-26.6456645665	0.148684222847	0.460688103634
-26.6396639664	0.150616703985	0.487003820459
-26.6336633663	0.152551701263	0.513490050868
-26.6276627663	0.154488863606	0.54014034788
-26.6216621662	0.156427852896	0.566948540411
-26.6156615662	0.158368343264	0.593908720733
-26.6096609661	0.160310020411	0.621015232432
-26.603660366	0.162252580988	0.648262658855
-26.597659766	0.164195731999	0.675645812049
-26.5916591659	0.166139190247	0.703159722172
-26.5856585659	0.168082681812	0.730799627382
-26.5796579658	0.170025941564	0.758560964174
-26.5736573657	0.171968712698	0.786439358164
-26.5676567657	0.173910746304	0.8144306153
-26.5616561656	0.175851800962	0.842530713489
-26.5556555656	0.177791642355	0.870735794614
-26.5496549655	0.179730042915	0.899042156947
-26.5436543654	0.181666781477	0.92744624791
-26.5376537654	0.18360164297	0.955944657204
-26.5316531653	0.185534418109	0.984534110257
-26.5256525653	0.187464903121	1.01321146201
-26.5196519652	0.18939289947	1.04197369098
-26.5136513651	0.191318213617	1.07081789366
-26.5076507651	0.193240656776	1.09974127913
-26.501650165	0.195160044697	1.128741164
-26.495649565	0.197076197452	1.15781496756
-26.4896489649	0.198988939243	1.18696020718
-26.4836483648	0.200898098212	1.21617449391
-26.4776477648	0.202803506264	1.24545552839
-26.4716471647	0.204704998906	1.27480109681
-26.4656465647	0.206602415084	1.30420906721
-26.4596459646	0.208495597041	1.33367738587
-26.4536453645	0.210384390171	1.36320407391
-26.4476447645	0.212268642893	1.39278722407
-26.4416441644	0.21414820652	1.4224249976
-26.4356435644	0.216022935146	1.45211562133
-26.4296429643	0.217892685532	1.48185738492
-26.4236423642	0.219757316997	1.51164863813
-26.4176417642	0.221616691326	1.54148778834
-26.4116411641	0.223470672665	-1.57021935545
-26.4056405641	0.22531912744	-1.54028897061
-26.399639964	0.227161924267	-1.51031514454
-26.3936393639	0.228998933873	-1.48029926246
-26.3876387639	0.230830029019	-1.45024266292
-26.3816381638	0.232655084428	-1.42014663978
-26.3756375638	0.234473976718	-1.39001244395
-26.3696369637	0.236286584332	-1.35984128515
-26.3636363636	0.238092787482	-1.32963433353
-26.3576357636	0.239892468087	-1.29939272129
-26.3516351635	0.241685509718	-1.26911754411
-26.3456345635	0.243471797546	-1.23880986266
-26.3396339634	0.245251218289	-1.20847070391
-26.3336333633	0.247023660169	-1.17810106245
-26.3276327633	0.248789012864	-1.14770190175
-26.3216321632	0.250547167463	-1.11727415535
-26.3156315632	0.252298016429	-1.08681872801
-26.3096309631	0.254041453559	-1.05633649677
-26.303630363	0.255777373945	-1.02582831203
